trial_id,label,label_name,hit,timed_out,outcome,fighting,final_x,dist_final,mean_dist,min_dist,frac_correct_side,n_reversals,n_reversals_wrong,n_reversals_correct,peak_excursion,n_frames,trial_duration_s,reaction_frames,reaction_s,game,subject,session
67,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,511.0,342.0,0.0,0,0,0,0.0,170,2.8333333333333335,,,csp,Subject_002,Session_004
68,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,484.83838383838383,312.0,0.13636363636363635,1,0,1,28.0,198,3.3,0.0,0.0,csp,Subject_002,Session_004
69,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,543.469387755102,342.0,0.0,6,6,0,0.0,392,6.533333333333333,,,csp,Subject_002,Session_004
70,1,RIGHT,True,False,hit,False,740.0,30.0,199.0,30.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,csp,Subject_002,Session_004
71,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,511.0,342.0,0.0,0,0,0,0.0,170,2.8333333333333335,,,csp,Subject_002,Session_004
72,1,RIGHT,True,False,hit,False,740.0,30.0,218.01538461538462,30.0,0.8346153846153846,7,4,3,340.0,260,4.333333333333333,34.0,0.5666666666666667,csp,Subject_002,Session_004
73,1,RIGHT,True,False,hit,False,740.0,30.0,211.2089552238806,30.0,1.0,4,0,4,340.0,268,4.466666666666667,0.0,0.0,csp,Subject_002,Session_004
74,1,RIGHT,True,False,hit,False,740.0,30.0,209.59375,30.0,1.0,12,0,12,340.0,256,4.266666666666667,0.0,0.0,csp,Subject_002,Session_004
75,1,RIGHT,True,False,hit,False,740.0,30.0,241.93577981651376,30.0,0.7798165137614679,1,1,0,340.0,218,3.6333333333333333,48.0,0.8,csp,Subject_002,Session_004
76,1,RIGHT,True,False,hit,False,740.0,30.0,205.51707317073172,30.0,1.0,14,0,14,340.0,410,6.833333333333333,0.0,0.0,csp,Subject_002,Session_004
77,1,RIGHT,False,True,timeout_close_strong,False,624.0,146.0,330.0733333333333,136.0,0.65,7,2,5,234.0,600,10.0,0.0,0.0,csp,Subject_002,Session_004
78,1,RIGHT,True,False,hit,False,740.0,30.0,179.20408163265307,30.0,1.0,4,0,4,340.0,196,3.2666666666666666,0.0,0.0,csp,Subject_002,Session_004
79,0,LEFT,False,True,timeout_close_weak,False,340.0,280.0,383.6312292358804,182.0,0.3239202657807309,6,2,4,158.0,602,10.033333333333333,192.0,3.2,csp,Subject_002,Session_004
80,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,511.0,342.0,0.0,0,0,0,0.0,170,2.8333333333333335,,,csp,Subject_002,Session_004
81,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,511.0,342.0,0.0,0,0,0,0.0,170,2.8333333333333335,,,csp,Subject_002,Session_004
82,1,RIGHT,True,False,hit,False,740.0,30.0,185.58333333333334,30.0,1.0,2,0,2,340.0,240,4.0,0.0,0.0,csp,Subject_002,Session_004
83,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,511.0,342.0,0.0,0,0,0,0.0,170,2.8333333333333335,,,csp,Subject_002,Session_004
84,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,505.25531914893617,342.0,0.0,2,2,0,0.0,188,3.1333333333333333,,,csp,Subject_002,Session_004
85,1,RIGHT,True,False,hit,False,740.0,30.0,199.0,30.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,csp,Subject_002,Session_004
86,1,RIGHT,True,False,hit,False,740.0,30.0,199.0,30.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,csp,Subject_002,Session_004
87,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,443.48,260.0,0.316,1,0,1,80.0,250,4.166666666666667,0.0,0.0,csp,Subject_002,Session_004
88,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,511.0,342.0,0.0,0,0,0,0.0,170,2.8333333333333335,,,csp,Subject_002,Session_004
89,1,RIGHT,True,False,hit,False,740.0,30.0,276.6212121212121,30.0,0.6439393939393939,1,1,0,340.0,264,4.4,94.0,1.5666666666666667,csp,Subject_002,Session_004
90,1,RIGHT,True,False,hit,False,740.0,30.0,199.0,30.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,csp,Subject_002,Session_004
91,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,511.0,342.0,0.0,0,0,0,0.0,170,2.8333333333333335,,,csp,Subject_002,Session_004
92,1,RIGHT,True,False,hit,False,740.0,30.0,199.0,30.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,csp,Subject_002,Session_004
93,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,511.0,342.0,0.0,0,0,0,0.0,170,2.8333333333333335,,,csp,Subject_002,Session_004
94,1,RIGHT,True,False,hit,False,740.0,30.0,167.68639053254438,30.0,1.0,2,0,2,340.0,338,5.633333333333334,0.0,0.0,csp,Subject_002,Session_004
95,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,428.5735294117647,252.0,0.3713235294117647,3,0,3,88.0,272,4.533333333333333,0.0,0.0,csp,Subject_002,Session_004
96,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,515.3595505617977,342.0,0.0,2,2,0,0.0,178,2.966666666666667,,,csp,Subject_002,Session_004
97,1,RIGHT,True,False,hit,False,740.0,30.0,181.6046511627907,30.0,1.0,2,0,2,340.0,258,4.3,0.0,0.0,csp,Subject_002,Session_004
98,1,RIGHT,True,False,hit,False,740.0,30.0,212.54347826086956,30.0,0.9239130434782609,1,1,0,340.0,184,3.066666666666667,14.0,0.23333333333333334,csp,Subject_002,Session_004
99,1,RIGHT,True,False,hit,False,740.0,30.0,199.0,30.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,csp,Subject_002,Session_004
0,1,RIGHT,False,False,wrong_paddle,False,60.0,710.0,426.33720930232556,370.0,0.0,1,1,0,0.0,516,8.6,,,csp,Subject_002,Session_005
1,1,RIGHT,False,True,timeout_wrong,False,268.0,502.0,511.2266666666667,372.0,0.0,14,14,0,0.0,600,10.0,,,csp,Subject_002,Session_005
2,0,LEFT,True,True,hit,False,60.0,0.0,298.5570469798658,0.0,0.6325503355704698,4,1,3,340.0,596,9.933333333333334,0.0,0.0,csp,Subject_002,Session_005
3,1,RIGHT,False,False,wrong_paddle,False,60.0,710.0,541.0,372.0,0.0,0,0,0,0.0,170,2.8333333333333335,,,csp,Subject_002,Session_005
4,0,LEFT,True,False,hit,False,60.0,0.0,169.0,0.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,csp,Subject_002,Session_005
5,1,RIGHT,False,False,wrong_paddle,False,60.0,710.0,541.0,372.0,0.0,0,0,0,0.0,170,2.8333333333333335,,,csp,Subject_002,Session_005
6,0,LEFT,True,False,hit,False,60.0,0.0,169.0,0.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,csp,Subject_002,Session_005
7,0,LEFT,True,False,hit,False,60.0,0.0,182.81981981981983,0.0,1.0,2,0,2,340.0,222,3.7,0.0,0.0,csp,Subject_002,Session_005
8,0,LEFT,True,False,hit,False,60.0,0.0,169.0,0.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,csp,Subject_002,Session_005
9,0,LEFT,True,False,hit,False,60.0,0.0,187.05769230769232,0.0,1.0,4,0,4,340.0,208,3.466666666666667,0.0,0.0,csp,Subject_002,Session_005
10,0,LEFT,True,False,hit,False,60.0,0.0,169.0,0.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,csp,Subject_002,Session_005
11,1,RIGHT,False,False,wrong_paddle,False,60.0,710.0,499.258064516129,364.0,0.016129032258064516,6,5,1,6.0,310,5.166666666666667,112.0,1.8666666666666667,csp,Subject_002,Session_005
12,0,LEFT,True,False,hit,False,60.0,0.0,169.0,0.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,csp,Subject_002,Session_005
13,1,RIGHT,False,False,wrong_paddle,False,60.0,710.0,537.9310344827586,372.0,0.0,2,2,0,0.0,348,5.8,,,csp,Subject_002,Session_005
14,1,RIGHT,False,False,wrong_paddle,False,60.0,710.0,541.0,372.0,0.0,0,0,0,0.0,170,2.8333333333333335,,,csp,Subject_002,Session_005
15,0,LEFT,True,False,hit,False,60.0,0.0,169.0,0.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,csp,Subject_002,Session_005
