trial_id,label,label_name,hit,timed_out,outcome,fighting,final_x,dist_final,mean_dist,min_dist,frac_correct_side,n_reversals,n_reversals_wrong,n_reversals_correct,peak_excursion,n_frames,trial_duration_s,reaction_frames,reaction_s,game,subject,session
45,1,RIGHT,False,True,timeout_wrong,False,400.0,370.0,370.0,370.0,0.0,0,0,0,0.0,601,10.016666666666667,,,graph_ml,Subject_002,Session_002
46,1,RIGHT,True,False,hit,False,740.0,30.0,225.45544554455446,30.0,0.9356435643564357,2,1,1,340.0,202,3.3666666666666667,0.0,0.0,graph_ml,Subject_002,Session_002
47,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,373.86206896551727,188.0,0.2913793103448276,6,3,3,152.0,580,9.666666666666666,176.0,2.933333333333333,graph_ml,Subject_002,Session_002
48,0,LEFT,False,True,timeout_wrong,False,400.0,340.0,340.0,340.0,0.0,0,0,0,0.0,601,10.016666666666667,,,graph_ml,Subject_002,Session_002
49,1,RIGHT,False,True,timeout_wrong,False,400.0,370.0,370.0,370.0,0.0,0,0,0,0.0,601,10.016666666666667,,,graph_ml,Subject_002,Session_002
50,1,RIGHT,False,True,timeout_wrong,False,400.0,370.0,370.0,370.0,0.0,0,0,0,0.0,599,9.983333333333333,,,graph_ml,Subject_002,Session_002
51,0,LEFT,False,True,timeout_wrong,False,400.0,340.0,340.0,340.0,0.0,0,0,0,0.0,601,10.016666666666667,,,graph_ml,Subject_002,Session_002
52,0,LEFT,False,True,timeout_close_weak,False,336.0,276.0,306.91819699499166,136.0,0.39565943238731216,4,2,2,204.0,599,9.983333333333333,295.0,4.916666666666667,graph_ml,Subject_002,Session_002
53,1,RIGHT,True,False,hit,False,740.0,30.0,291.56756756756755,30.0,0.4594594594594595,2,2,0,340.0,370,6.166666666666667,200.0,3.3333333333333335,graph_ml,Subject_002,Session_002
54,1,RIGHT,False,True,timeout_wrong,False,400.0,370.0,370.0,370.0,0.0,0,0,0,0.0,601,10.016666666666667,,,graph_ml,Subject_002,Session_002
55,0,LEFT,False,True,timeout_close_weak,False,392.0,332.0,333.5773710482529,252.0,0.13976705490848584,2,1,1,88.0,601,10.016666666666667,517.0,8.616666666666667,graph_ml,Subject_002,Session_002
56,1,RIGHT,True,False,hit,False,740.0,30.0,310.6707317073171,30.0,0.35365853658536583,4,2,2,340.0,492,8.2,318.0,5.3,graph_ml,Subject_002,Session_002
57,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,468.63157894736844,336.0,0.007894736842105263,8,7,1,4.0,380,6.333333333333333,132.0,2.2,graph_ml,Subject_002,Session_002
58,1,RIGHT,True,False,hit,False,740.0,30.0,303.57029177718834,30.0,0.4509283819628647,4,4,0,340.0,377,6.283333333333333,207.0,3.45,graph_ml,Subject_002,Session_002
59,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,431.4593406593407,246.0,0.2043956043956044,4,3,1,94.0,455,7.583333333333333,125.0,2.0833333333333335,graph_ml,Subject_002,Session_002
60,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,511.0,342.0,0.0,0,0,0,0.0,170,2.8333333333333335,,,graph_ml,Subject_002,Session_002
61,0,LEFT,False,False,wrong_paddle,True,740.0,680.0,505.8735632183908,342.0,0.0,16,16,0,0.0,348,5.8,,,graph_ml,Subject_002,Session_002
62,1,RIGHT,True,False,hit,False,740.0,30.0,301.7345971563981,30.0,0.42417061611374407,6,3,3,340.0,422,7.033333333333333,218.0,3.6333333333333333,graph_ml,Subject_002,Session_002
63,1,RIGHT,True,False,hit,False,740.0,30.0,199.0,30.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,graph_ml,Subject_002,Session_002
64,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,511.0,342.0,0.0,0,0,0,0.0,170,2.8333333333333335,,,graph_ml,Subject_002,Session_002
65,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,513.6666666666666,322.0,0.07264957264957266,3,2,1,18.0,234,3.9,0.0,0.0,graph_ml,Subject_002,Session_002
66,1,RIGHT,True,False,hit,False,740.0,30.0,337.57950530035333,30.0,0.4929328621908127,11,8,3,340.0,566,9.433333333333334,48.0,0.8,graph_ml,Subject_002,Session_002
67,1,RIGHT,False,True,timeout_wrong,False,400.0,370.0,370.0,370.0,0.0,0,0,0,0.0,601,10.016666666666667,,,graph_ml,Subject_002,Session_002
68,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,408.0374707259953,334.0,0.0117096018735363,2,1,1,6.0,427,7.116666666666666,251.0,4.183333333333334,graph_ml,Subject_002,Session_002
69,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,511.0,342.0,0.0,0,0,0,0.0,170,2.8333333333333335,,,graph_ml,Subject_002,Session_002
70,1,RIGHT,True,False,hit,False,740.0,30.0,201.2016806722689,30.0,1.0,4,0,4,340.0,238,3.966666666666667,0.0,0.0,graph_ml,Subject_002,Session_002
71,0,LEFT,False,True,timeout_close_weak,False,294.0,234.0,350.33277870216307,154.0,0.4043261231281198,11,4,7,186.0,601,10.016666666666667,0.0,0.0,graph_ml,Subject_002,Session_002
72,0,LEFT,True,False,hit,False,60.0,0.0,169.0,0.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,graph_ml,Subject_002,Session_002
73,1,RIGHT,True,False,hit,False,740.0,30.0,199.0,30.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,graph_ml,Subject_002,Session_002
74,1,RIGHT,True,False,hit,False,740.0,30.0,276.46741573033705,30.0,0.5820224719101124,6,3,3,340.0,445,7.416666666666667,139.0,2.316666666666667,graph_ml,Subject_002,Session_002
75,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,511.0,342.0,0.0,0,0,0,0.0,170,2.8333333333333335,,,graph_ml,Subject_002,Session_002
76,1,RIGHT,True,False,hit,False,740.0,30.0,199.0,30.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,graph_ml,Subject_002,Session_002
77,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,497.45652173913044,326.0,0.07065217391304347,1,0,1,14.0,184,3.066666666666667,0.0,0.0,graph_ml,Subject_002,Session_002
78,1,RIGHT,False,True,timeout_close_strong,False,722.0,48.0,324.25333333333333,48.0,0.295,6,2,4,322.0,600,10.0,423.0,7.05,graph_ml,Subject_002,Session_002
79,1,RIGHT,True,False,hit,False,740.0,30.0,274.4207792207792,30.0,0.6935064935064935,8,3,5,340.0,385,6.416666666666667,85.0,1.4166666666666667,graph_ml,Subject_002,Session_002
